NPD_WELL_BORE_NAME,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,ON_STREAM_HRS,WATER_CUT,GOR,OIL_PER_HR,KMeans_Cluster,Ward_Cluster
15/9-F-11,2014-11,26611.5,4153116.29,9403.58,692.39181,0.26110118317104947,156.0647197640118,38.434163454359755,0,0
15/9-F-11,2014-12,8547.92,1413111.6400000001,3079.0499999999997,733.8582,0.264819639166524,165.31643253563442,11.647917813005291,0,0
15/9-F-11,2015-01,29561.8,4358978.95,13860.6,708.33333,0.3192039131876635,147.4530965638087,41.734306078749675,0,0
15/9-F-11,2015-02,25347.22,3836073.69,14061.01,632.16667,0.35680389603897456,151.3410026819509,40.095786764588524,0,0
15/9-F-11,2015-03,44316.19,6516700.49,19387.3,743.83333,0.3043365441987558,147.05010719558697,59.57811812492995,0,0
15/9-F-11,2015-04,54555.76,7956467.49,23839.72,720.0,0.30409559326634644,145.84101642063092,75.7718888888889,0,0
15/9-F-11,2015-05,55029.22,8027510.44,24425.53,744.0,0.3074143459012834,145.87723467641374,73.96400537634409,0,0
15/9-F-11,2015-06,48231.1,7065851.59,22891.62,718.81667,0.3218608624642027,146.49990545519384,67.09791524450873,0,0
15/9-F-11,2015-07,43784.66,6508853.29,36195.93,744.0,0.45255892710969003,148.65601993940342,58.8503494623656,0,0
15/9-F-11,2015-08,31498.15,4769902.18,31870.44,632.01681,0.5029374963211269,151.43435979573403,49.83751935332227,0,0
15/9-F-11,2015-09,31424.59,4748109.86,37411.85,718.72458,0.5434890299382129,151.09536385359365,43.722715035013834,0,0
15/9-F-11,2015-10,29724.78,4501570.02,38022.56,626.89181,0.561240633211577,151.44165978688488,47.416124322951354,0,0
15/9-F-11,2015-11,36410.23,5558573.35,57058.61,671.3081999999999,0.6104559551610997,152.66515344725917,54.23772568248087,0,0
15/9-F-11,2015-12,35933.9,5504665.46,62976.28,740.16667,0.6367017024941215,153.18864526255152,48.54838978361455,0,0
15/9-F-11,2016-01,31603.26,4949940.78,67980.66,736.49999,0.6826469574606021,156.62753715914118,42.91006168241767,0,0
15/9-F-11,2016-02,25954.57,4093286.56,66610.49,695.58333,0.7196072686605508,157.70966577369612,37.31338702438426,0,0
15/9-F-11,2016-03,25023.66,4032038.1,76636.95999999999,743.0,0.7538509995315786,161.129031484603,33.67921938088829,0,0
15/9-F-11,2016-04,13429.0,2194427.05,57931.66,579.08332,0.8118150813067032,163.4095651202621,23.1900998288122,0,0
15/9-F-11,2016-05,15528.75,2450713.77,73445.23,744.0,0.8254686370105058,157.8178391692828,20.871975806451612,0,0
15/9-F-11,2016-06,14590.61,2349131.22,71699.35,718.41667,0.8309118465230486,161.00294778628174,20.309397887440447,0,0
15/9-F-11,2016-07,14384.88,2309447.4699999997,77084.72,740.00101,0.8427359472436744,160.54687074205694,19.43900049541824,0,0
15/9-F-11,2016-08,14583.73,2341371.55,87762.19,743.66667,0.8575055068145364,160.54682512635657,19.610573645851307,0,0
15/9-F-11,2016-09,8609.18,1458816.35,46779.39,392.27514,0.8445675705294432,169.44893125709999,21.94678969460058,0,0
15/9-F-12,2008-02,49091.06,7068009.29,412.61,406.62499,0.008334937591495742,143.97752442094347,120.72809396195741,1,1
15/9-F-12,2008-03,83361.26,12191170.91,27.42,655.10834,0.00032882160983960896,146.24504128176568,127.24805182605368,1,1
15/9-F-12,2008-04,74532.45,11506440.74,496.24,613.64666,0.0066140032566209,154.38162491639548,121.4582509094077,1,1
15/9-F-12,2008-05,125478.56,19091871.52,16280.12,716.19167,0.11484390232753297,152.15245951180822,175.2024845527734,1,1
15/9-F-12,2008-06,143786.85,21512333.93,474.37,675.91669,0.0032882710960020997,149.61266576185514,212.7286574326194,1,1
15/9-F-12,2008-07,114994.61,17116441.78,290.02,710.74165,0.0025156866097414718,148.8456005024931,161.7952317835883,1,1
15/9-F-12,2008-08,97822.46,14143008.24,354.18,672.83334,0.0036075791552858194,144.57833344203365,145.38884175983313,1,1
15/9-F-12,2008-09,77666.95,11185944.41,188.39,567.97499,0.0024197441049001907,144.02450991058618,136.74360908039276,1,1
15/9-F-12,2008-10,94357.23,13430833.95,624.05,737.50001,0.006570242051907491,142.34027376598488,127.94200504485417,1,1
15/9-F-12,2008-11,145915.56,20837122.26,2390.31,712.66667,0.016117433517634873,142.80260624706509,204.74587369155344,1,1
15/9-F-12,2008-12,166439.67,24106361.74,1003.31,744.0,0.005991950214932868,144.835433403587,223.70923387096775,1,1
15/9-F-12,2009-01,153677.16,22255224.02,389.76,740.83332,0.002529809773571121,144.81803294647037,207.4382399538941,1,1
15/9-F-12,2009-02,121905.01,17427051.54,0.0,656.30834,0.0,142.9559912262835,185.7435028175933,1,1
15/9-F-12,2009-03,92958.71,13123546.99,0.0,506.33334,0.0,141.17608764149156,183.59191990004055,1,1
15/9-F-12,2009-04,150955.68,20931107.81,1246.29,719.16667,0.008188395984624904,138.6573053097439,209.90360968758466,1,1
15/9-F-12,2009-05,141039.01,19366853.43,3106.49,695.16666,0.021551071660232193,137.31557978179228,202.88517576490221,1,1
15/9-F-12,2009-06,132429.71,17787475.65,2658.63,715.31666,0.01968067710359014,134.31635280330977,185.13438509876173,1,1
15/9-F-12,2009-07,106105.25,14721967.2,3289.44,742.16666,0.03006946680867234,138.74871601546576,142.9668775474231,1,1
